id,name,kabupaten_id/id,state_id/id
kecamatan_id_1106,TAMBANG,kabupaten_id_88,base.state_id_ri
kecamatan_id_1107,PERHENTIAN RAJA,kabupaten_id_88,base.state_id_ri
kecamatan_id_1108,KUOK (BANGKINANG BARAT),kabupaten_id_88,base.state_id_ri
kecamatan_id_1109,BANGKINANG SEBERANG,kabupaten_id_88,base.state_id_ri
kecamatan_id_1110,TAPUNG,kabupaten_id_88,base.state_id_ri
kecamatan_id_1111,TAPUNG HILIR,kabupaten_id_88,base.state_id_ri
kecamatan_id_1112,TAPUNG HULU,kabupaten_id_88,base.state_id_ri
kecamatan_id_1113,KAMPAR KIRI HULU,kabupaten_id_88,base.state_id_ri
kecamatan_id_1114,KAMPAR KIRI HILIR,kabupaten_id_88,base.state_id_ri
kecamatan_id_1115,KAMPAR KIRI TENGAH,kabupaten_id_88,base.state_id_ri
kecamatan_id_1116,KAMPAR KIRI,kabupaten_id_88,base.state_id_ri
kecamatan_id_1117,GUNUNG SAHILAN,kabupaten_id_88,base.state_id_ri
kecamatan_id_1118,KABUN,kabupaten_id_89,base.state_id_ri
kecamatan_id_1119,TANDUN,kabupaten_id_89,base.state_id_ri
kecamatan_id_1120,UJUNG BATU,kabupaten_id_89,base.state_id_ri
kecamatan_id_1121,PENDALIAN IV KOTO,kabupaten_id_89,base.state_id_ri
kecamatan_id_1122,ROKAN IV KOTO,kabupaten_id_89,base.state_id_ri
kecamatan_id_1123,KUNTO DARUSSALAM,kabupaten_id_89,base.state_id_ri
kecamatan_id_1124,PAGARAN TAPAH DARUSSALAM,kabupaten_id_89,base.state_id_ri
kecamatan_id_1125,RAMBAH,kabupaten_id_89,base.state_id_ri
kecamatan_id_223,BANGUN PURBA,kabupaten_id_89,base.state_id_ri
kecamatan_id_1126,RAMBAH HILIR,kabupaten_id_89,base.state_id_ri
kecamatan_id_1127,TAMBUSAI UTARA,kabupaten_id_89,base.state_id_ri
kecamatan_id_1128,TAMBUSAI,kabupaten_id_89,base.state_id_ri
kecamatan_id_1129,BONAI DARUSSALAM,kabupaten_id_89,base.state_id_ri
kecamatan_id_1130,KEPENUHAN HULU,kabupaten_id_89,base.state_id_ri
kecamatan_id_1131,KEPENUHAN,kabupaten_id_89,base.state_id_ri
kecamatan_id_1132,RAMBAH SAMO,kabupaten_id_89,base.state_id_ri
kecamatan_id_1133,KERINCI KANAN,kabupaten_id_90,base.state_id_ri
kecamatan_id_1134,LUBUK DALAM,kabupaten_id_90,base.state_id_ri
kecamatan_id_1135,SUNGAI APIT,kabupaten_id_90,base.state_id_ri
kecamatan_id_1136,DAYUN,kabupaten_id_90,base.state_id_ri
kecamatan_id_1137,SUNGAI MANDAU,kabupaten_id_90,base.state_id_ri
kecamatan_id_1138,SIAK,kabupaten_id_90,base.state_id_ri
kecamatan_id_1139,KOTO GASIB,kabupaten_id_90,base.state_id_ri
kecamatan_id_1140,SABAK AUH,kabupaten_id_90,base.state_id_ri
kecamatan_id_1141,MINAS,kabupaten_id_90,base.state_id_ri
kecamatan_id_1142,KANDIS,kabupaten_id_90,base.state_id_ri
kecamatan_id_1143,BENGKALIS,kabupaten_id_91,base.state_id_ri
kecamatan_id_1144,MERBAU,kabupaten_id_92,base.state_id_ri
kecamatan_id_1145,TASIK PUTRI PUYU,kabupaten_id_92,base.state_id_ri
kecamatan_id_1146,PULAUMERBAU,kabupaten_id_92,base.state_id_ri
kecamatan_id_275,TEBING TINGGI,kabupaten_id_92,base.state_id_ri
kecamatan_id_1147,TEBING TINGGI BARAT,kabupaten_id_92,base.state_id_ri
kecamatan_id_1148,TEBING TINGGI TIMUR,kabupaten_id_92,base.state_id_ri
kecamatan_id_1149,BANTAN,kabupaten_id_91,base.state_id_ri
kecamatan_id_1150,RANGSANG BARAT,kabupaten_id_92,base.state_id_ri
kecamatan_id_1151,RANGSANG PESISIR,kabupaten_id_92,base.state_id_ri
kecamatan_id_1152,RANGSANG,kabupaten_id_92,base.state_id_ri
kecamatan_id_1153,BUKIT BATU,kabupaten_id_91,base.state_id_ri
kecamatan_id_1154,PUSAKO,kabupaten_id_90,base.state_id_ri
kecamatan_id_1155,BUNGA RAYA,kabupaten_id_90,base.state_id_ri
kecamatan_id_1156,SIAK KECIL,kabupaten_id_91,base.state_id_ri
kecamatan_id_1157,TUALANG,kabupaten_id_90,base.state_id_ri
kecamatan_id_1158,MEMPURA,kabupaten_id_90,base.state_id_ri
kecamatan_id_1159,RUPAT,kabupaten_id_91,base.state_id_ri
kecamatan_id_1160,RUPAT UTARA,kabupaten_id_91,base.state_id_ri
kecamatan_id_1161,MANDAU,kabupaten_id_91,base.state_id_ri
kecamatan_id_1162,PINGGIR,kabupaten_id_91,base.state_id_ri
kecamatan_id_1163,DUMAI TIMUR,kabupaten_id_93,base.state_id_ri
kecamatan_id_1164,DUMAI KOTA,kabupaten_id_93,base.state_id_ri
kecamatan_id_1165,DUMAI SELATAN,kabupaten_id_93,base.state_id_ri
kecamatan_id_1166,DUMAI BARAT,kabupaten_id_93,base.state_id_ri
kecamatan_id_1167,MEDANG KAMPAI,kabupaten_id_93,base.state_id_ri
kecamatan_id_1168,SUNGAI SEMBILAN,kabupaten_id_93,base.state_id_ri
kecamatan_id_1169,BUKIT KAPUR,kabupaten_id_93,base.state_id_ri
kecamatan_id_1170,BANGKO,kabupaten_id_94,base.state_id_ri
kecamatan_id_1171,BATU HAMPAR,kabupaten_id_94,base.state_id_ri
kecamatan_id_1172,SINABOI (SENABOI),kabupaten_id_94,base.state_id_ri
kecamatan_id_1173,PEKAITAN,kabupaten_id_94,base.state_id_ri
kecamatan_id_1174,RIMBA MELINTANG,kabupaten_id_94,base.state_id_ri
kecamatan_id_1175,PUJUD,kabupaten_id_94,base.state_id_ri
kecamatan_id_1176,RANTAU KOPAR,kabupaten_id_94,base.state_id_ri
kecamatan_id_1177,BANGKO PUSAKA (PUSAKO),kabupaten_id_94,base.state_id_ri
kecamatan_id_1178,TANAH PUTIH,kabupaten_id_94,base.state_id_ri
kecamatan_id_1179,TANAH PUTIH TANJUNG MELAWAN,kabupaten_id_94,base.state_id_ri
kecamatan_id_1180,KUBU BABUSSALAM,kabupaten_id_94,base.state_id_ri
kecamatan_id_1181,PASIR LIMAU KAPAS,kabupaten_id_94,base.state_id_ri
kecamatan_id_1182,KUBU,kabupaten_id_94,base.state_id_ri
kecamatan_id_1183,BAGAN SINEMBAH,kabupaten_id_94,base.state_id_ri
kecamatan_id_885,SIMPANG KANAN,kabupaten_id_94,base.state_id_ri
kecamatan_id_1184,TANJUNG PINANG BARAT,kabupaten_id_95,base.state_id_kr
kecamatan_id_1185,TANJUNG PINANG KOTA,kabupaten_id_95,base.state_id_kr
kecamatan_id_1186,TANJUNG PINANG TIMUR,kabupaten_id_95,base.state_id_kr
kecamatan_id_1187,BUKIT BESTARI,kabupaten_id_95,base.state_id_kr
kecamatan_id_1188,TELUK BINTAN,kabupaten_id_96,base.state_id_kr
kecamatan_id_1189,BINTAN PESISIR,kabupaten_id_96,base.state_id_kr
kecamatan_id_1190,MANTANG,kabupaten_id_96,base.state_id_kr
kecamatan_id_1191,GUNUNG KIJANG,kabupaten_id_96,base.state_id_kr
kecamatan_id_1192,BINTAN TIMUR,kabupaten_id_96,base.state_id_kr
kecamatan_id_1193,TOAPAYA,kabupaten_id_96,base.state_id_kr
kecamatan_id_1194,TELUK SEBONG,kabupaten_id_96,base.state_id_kr
kecamatan_id_1195,SERI/SRI KUALA LOBAM,kabupaten_id_96,base.state_id_kr
kecamatan_id_1196,BINTAN UTARA,kabupaten_id_96,base.state_id_kr
kecamatan_id_1197,TAMBELAN,kabupaten_id_96,base.state_id_kr
kecamatan_id_1198,TEMBILAHAN,kabupaten_id_97,base.state_id_ri
kecamatan_id_1199,TEMBILAHAN HULU,kabupaten_id_97,base.state_id_ri
kecamatan_id_1200,BATANG TUAKA,kabupaten_id_97,base.state_id_ri
kecamatan_id_1201,GAUNG ANAK SERKA,kabupaten_id_97,base.state_id_ri
kecamatan_id_1202,MANDAH,kabupaten_id_97,base.state_id_ri
kecamatan_id_1203,KATEMAN,kabupaten_id_97,base.state_id_ri
kecamatan_id_1204,PELANGIRAN,kabupaten_id_97,base.state_id_ri
kecamatan_id_1205,TELUK BELENGKONG,kabupaten_id_97,base.state_id_ri
kecamatan_id_1206,PULAU BURUNG,kabupaten_id_97,base.state_id_ri
kecamatan_id_1207,KEMPAS,kabupaten_id_97,base.state_id_ri
kecamatan_id_1208,TEMPULING,kabupaten_id_97,base.state_id_ri
kecamatan_id_1209,TANAH MERAH,kabupaten_id_97,base.state_id_ri
kecamatan_id_1210,ENOK,kabupaten_id_97,base.state_id_ri
kecamatan_id_1211,SUNGAI BATANG,kabupaten_id_97,base.state_id_ri
kecamatan_id_1212,RETEH,kabupaten_id_97,base.state_id_ri
kecamatan_id_1213,KEMUNING,kabupaten_id_97,base.state_id_ri
kecamatan_id_1214,KERITANG,kabupaten_id_97,base.state_id_ri
kecamatan_id_1215,CONCONG,kabupaten_id_97,base.state_id_ri
kecamatan_id_1216,KUALA INDRAGIRI,kabupaten_id_97,base.state_id_ri
kecamatan_id_1217,GAUNG,kabupaten_id_97,base.state_id_ri
kecamatan_id_1218,RENGAT,kabupaten_id_98,base.state_id_ri
kecamatan_id_1219,KUALA CENAKU,kabupaten_id_98,base.state_id_ri
kecamatan_id_1220,RENGAT BARAT,kabupaten_id_98,base.state_id_ri
kecamatan_id_1221,PASIR PENYU,kabupaten_id_98,base.state_id_ri
kecamatan_id_1222,LUBUK BATU JAYA,kabupaten_id_98,base.state_id_ri
kecamatan_id_1223,RAKIT KULIM,kabupaten_id_98,base.state_id_ri
kecamatan_id_1224,KELAYANG,kabupaten_id_98,base.state_id_ri
kecamatan_id_1225,LIRIK,kabupaten_id_98,base.state_id_ri
kecamatan_id_1226,PERANAP,kabupaten_id_98,base.state_id_ri
kecamatan_id_1227,BATANG PERANAP,kabupaten_id_98,base.state_id_ri
kecamatan_id_1228,BATANG CENAKU,kabupaten_id_98,base.state_id_ri
kecamatan_id_1229,BATANG GANSAL,kabupaten_id_98,base.state_id_ri
kecamatan_id_1230,SUNGAI LALA,kabupaten_id_98,base.state_id_ri
kecamatan_id_1231,SEBERIDA,kabupaten_id_98,base.state_id_ri
kecamatan_id_1232,BELAKANG PADANG,kabupaten_id_99,base.state_id_kr
kecamatan_id_1233,BATU AJI,kabupaten_id_99,base.state_id_kr
kecamatan_id_1234,SEKUPANG,kabupaten_id_99,base.state_id_kr
kecamatan_id_1235,BATAM KOTA,kabupaten_id_99,base.state_id_kr
kecamatan_id_1236,LUBUK BAJA,kabupaten_id_99,base.state_id_kr
kecamatan_id_1237,BENGKONG,kabupaten_id_99,base.state_id_kr
kecamatan_id_1238,SEI/SUNGAI BEDUK,kabupaten_id_99,base.state_id_kr
kecamatan_id_1239,SAGULUNG,kabupaten_id_99,base.state_id_kr
kecamatan_id_1240,BATU AMPAR,kabupaten_id_99,base.state_id_kr
kecamatan_id_1241,NONGSA,kabupaten_id_99,base.state_id_kr
kecamatan_id_1242,BULANG,kabupaten_id_99,base.state_id_kr
kecamatan_id_226,GALANG,kabupaten_id_99,base.state_id_kr
kecamatan_id_1243,KUANTAN TENGAH,kabupaten_id_100,base.state_id_ri
kecamatan_id_1244,PANGEAN,kabupaten_id_100,base.state_id_ri
kecamatan_id_1245,CERENTI,kabupaten_id_100,base.state_id_ri
kecamatan_id_1246,LOGAS TANAH DARAT,kabupaten_id_100,base.state_id_ri
kecamatan_id_1247,KUANTAN HILIR,kabupaten_id_100,base.state_id_ri
kecamatan_id_1248,KUANTAN HILIR SEBERANG,kabupaten_id_100,base.state_id_ri
kecamatan_id_1249,SINGINGI,kabupaten_id_100,base.state_id_ri
kecamatan_id_1250,SINGINGI HILIR,kabupaten_id_100,base.state_id_ri
kecamatan_id_1251,KUANTAN MUDIK,kabupaten_id_100,base.state_id_ri
kecamatan_id_1252,PUCUK RANTAU,kabupaten_id_100,base.state_id_ri
kecamatan_id_1253,INUMAN,kabupaten_id_100,base.state_id_ri
kecamatan_id_1254,GUNUNG TOAR,kabupaten_id_100,base.state_id_ri
kecamatan_id_1255,HULU KUANTAN,kabupaten_id_100,base.state_id_ri
kecamatan_id_1256,BENAI,kabupaten_id_100,base.state_id_ri
kecamatan_id_1257,SENTAJO RAYA,kabupaten_id_100,base.state_id_ri
kecamatan_id_1258,KARIMUN,kabupaten_id_101,base.state_id_kr
kecamatan_id_1259,UNGAR,kabupaten_id_101,base.state_id_kr
kecamatan_id_1260,BELAT,kabupaten_id_101,base.state_id_kr
kecamatan_id_1261,KUNDUR,kabupaten_id_101,base.state_id_kr
kecamatan_id_1262,KUNDUR BARAT,kabupaten_id_101,base.state_id_kr
kecamatan_id_1263,KUNDUR UTARA,kabupaten_id_101,base.state_id_kr
kecamatan_id_1264,MORO,kabupaten_id_101,base.state_id_kr
kecamatan_id_1265,TEBING,kabupaten_id_101,base.state_id_kr
kecamatan_id_1266,MERAL,kabupaten_id_101,base.state_id_kr
kecamatan_id_1267,BURU,kabupaten_id_101,base.state_id_kr
kecamatan_id_1268,MERAL BARAT,kabupaten_id_101,base.state_id_kr
kecamatan_id_1269,DURAI,kabupaten_id_101,base.state_id_kr
kecamatan_id_1270,SERASAN TIMUR,kabupaten_id_102,base.state_id_kr
kecamatan_id_1271,SERASAN,kabupaten_id_102,base.state_id_kr
kecamatan_id_1272,SUBI,kabupaten_id_102,base.state_id_kr
kecamatan_id_1273,BUNGURAN BARAT,kabupaten_id_102,base.state_id_kr
kecamatan_id_1274,SIANTAN TENGAH,kabupaten_id_103,base.state_id_kr
kecamatan_id_1275,BUNGURAN TENGAH,kabupaten_id_102,base.state_id_kr
kecamatan_id_1276,PULAU LAUT,kabupaten_id_102,base.state_id_kr
kecamatan_id_1277,BUNGURAN TIMUR,kabupaten_id_102,base.state_id_kr
kecamatan_id_1278,PALMATAK,kabupaten_id_103,base.state_id_kr
kecamatan_id_1279,BUNGURAN UTARA,kabupaten_id_102,base.state_id_kr
kecamatan_id_1280,BUNGURAN SELATAN,kabupaten_id_102,base.state_id_kr
kecamatan_id_1281,BUNGURAN TIMUR LAUT,kabupaten_id_102,base.state_id_kr
kecamatan_id_1282,PULAU TIGA,kabupaten_id_102,base.state_id_kr
kecamatan_id_1283,MIDAI,kabupaten_id_102,base.state_id_kr
kecamatan_id_1284,SIANTAN SELATAN,kabupaten_id_103,base.state_id_kr
kecamatan_id_1285,SIANTAN TIMUR,kabupaten_id_103,base.state_id_kr
kecamatan_id_1286,SIANTAN,kabupaten_id_103,base.state_id_kr
kecamatan_id_1287,JEMAJA,kabupaten_id_103,base.state_id_kr
kecamatan_id_1288,JEMAJA TIMUR,kabupaten_id_103,base.state_id_kr
kecamatan_id_1289,SINGKEP,kabupaten_id_104,base.state_id_kr
kecamatan_id_1290,SINGKEP PESISIR,kabupaten_id_104,base.state_id_kr
kecamatan_id_1291,LINGGA TIMUR,kabupaten_id_104,base.state_id_kr
kecamatan_id_1292,LINGGA,kabupaten_id_104,base.state_id_kr
kecamatan_id_1293,SELAYAR,kabupaten_id_104,base.state_id_kr
kecamatan_id_1294,SENAYANG,kabupaten_id_104,base.state_id_kr
kecamatan_id_1295,LINGGA UTARA,kabupaten_id_104,base.state_id_kr
kecamatan_id_1296,SINGKEP BARAT,kabupaten_id_104,base.state_id_kr
kecamatan_id_1297,ILIR TIMUR II,kabupaten_id_105,base.state_id_ss
kecamatan_id_1298,KALIDONI,kabupaten_id_105,base.state_id_ss
kecamatan_id_1299,ILIR TIMUR I,kabupaten_id_105,base.state_id_ss
kecamatan_id_1213,KEMUNING,kabupaten_id_105,base.state_id_ss
kecamatan_id_1300,BUKIT KECIL,kabupaten_id_105,base.state_id_ss
kecamatan_id_1301,ILIR BARAT I,kabupaten_id_105,base.state_id_ss
kecamatan_id_1302,ILIR BARAT II,kabupaten_id_105,base.state_id_ss
kecamatan_id_1303,GANDUS,kabupaten_id_105,base.state_id_ss
kecamatan_id_1304,SUKARAMI,kabupaten_id_105,base.state_id_ss
kecamatan_id_1305,ALANG-ALANG LEBAR,kabupaten_id_105,base.state_id_ss
kecamatan_id_1306,SEMATANG BORANG,kabupaten_id_105,base.state_id_ss
kecamatan_id_1307,SAKO,kabupaten_id_105,base.state_id_ss
kecamatan_id_1308,SEBERANG ULU I,kabupaten_id_105,base.state_id_ss
kecamatan_id_1309,KERTAPATI,kabupaten_id_105,base.state_id_ss
kecamatan_id_1310,SEBERANG ULU II,kabupaten_id_105,base.state_id_ss
kecamatan_id_1311,PLAJU,kabupaten_id_105,base.state_id_ss
kecamatan_id_1312,KAYU AGUNG,kabupaten_id_106,base.state_id_ss
kecamatan_id_1313,JEJAWI,kabupaten_id_106,base.state_id_ss
kecamatan_id_1314,SIRAH PULAU PADANG,kabupaten_id_106,base.state_id_ss
kecamatan_id_1315,PEMULUTAN BARAT,kabupaten_id_107,base.state_id_ss
kecamatan_id_1316,PEMULUTAN,kabupaten_id_107,base.state_id_ss
kecamatan_id_1317,PEMULUTAN SELATAN,kabupaten_id_107,base.state_id_ss
kecamatan_id_1318,PAMPANGAN,kabupaten_id_106,base.state_id_ss
kecamatan_id_1319,TULUNG SELAPAN,kabupaten_id_106,base.state_id_ss
kecamatan_id_1320,AIR SUGIHAN,kabupaten_id_106,base.state_id_ss
kecamatan_id_1321,LEMPUING,kabupaten_id_106,base.state_id_ss
kecamatan_id_1322,LEMPUING JAYA,kabupaten_id_106,base.state_id_ss
kecamatan_id_1323,CENGAL,kabupaten_id_106,base.state_id_ss
kecamatan_id_1324,PANGKALAN LAMPAM,kabupaten_id_106,base.state_id_ss
kecamatan_id_1325,RANTAU PANJANG,kabupaten_id_107,base.state_id_ss
kecamatan_id_1326,TANJUNG RAJA,kabupaten_id_107,base.state_id_ss
kecamatan_id_1327,SUNGAI PINANG,kabupaten_id_107,base.state_id_ss
kecamatan_id_1328,TANJUNG BATU,kabupaten_id_107,base.state_id_ss
kecamatan_id_1329,PAYARAMAN,kabupaten_id_107,base.state_id_ss
kecamatan_id_1330,TANJUNG LUBUK,kabupaten_id_106,base.state_id_ss
kecamatan_id_1331,PEDAMARAN,kabupaten_id_106,base.state_id_ss
kecamatan_id_1332,PEDAMARAN TIMUR,kabupaten_id_106,base.state_id_ss
kecamatan_id_1333,TELUK GELAM,kabupaten_id_106,base.state_id_ss
kecamatan_id_1334,MESUJI RAYA,kabupaten_id_106,base.state_id_ss
kecamatan_id_1335,MESUJI MAKMUR,kabupaten_id_106,base.state_id_ss
kecamatan_id_1336,SUNGAI MENANG,kabupaten_id_106,base.state_id_ss
kecamatan_id_1337,MESUJI,kabupaten_id_106,base.state_id_ss
kecamatan_id_1338,SEKAYU,kabupaten_id_108,base.state_id_ss
kecamatan_id_1339,BABAT TOMAN,kabupaten_id_108,base.state_id_ss
kecamatan_id_1340,LAWANG WETAN,kabupaten_id_108,base.state_id_ss
kecamatan_id_1341,KELUANG,kabupaten_id_108,base.state_id_ss
kecamatan_id_1342,BABAT SUPAT,kabupaten_id_108,base.state_id_ss
kecamatan_id_1343,SUNGAI LILIN,kabupaten_id_108,base.state_id_ss
kecamatan_id_1344,BATANGHARI LEKO,kabupaten_id_108,base.state_id_ss
kecamatan_id_1345,TUNGKAL JAYA,kabupaten_id_108,base.state_id_ss
kecamatan_id_1346,BAYUNG LENCIR,kabupaten_id_108,base.state_id_ss
kecamatan_id_1347,SUNGAI KERUH,kabupaten_id_108,base.state_id_ss
kecamatan_id_1348,LAIS,kabupaten_id_108,base.state_id_ss
kecamatan_id_1349,LALAN (SUNGAI LALAN),kabupaten_id_108,base.state_id_ss
kecamatan_id_1350,PLAKAT TINGGI (PELAKAT TINGGI),kabupaten_id_108,base.state_id_ss
kecamatan_id_1351,SANGA DESA,kabupaten_id_108,base.state_id_ss
kecamatan_id_1352,STL ULU TERAWAS,kabupaten_id_109,base.state_id_ss
kecamatan_id_1353,SUMBER HARTA,kabupaten_id_109,base.state_id_ss
kecamatan_id_1354,INDRALAYA UTARA,kabupaten_id_107,base.state_id_ss
kecamatan_id_1355,INDRALAYA,kabupaten_id_107,base.state_id_ss
kecamatan_id_1356,INDRALAYA SELATAN,kabupaten_id_107,base.state_id_ss
kecamatan_id_1357,MUARA KUANG,kabupaten_id_107,base.state_id_ss
kecamatan_id_1358,RANTAU ALAI,kabupaten_id_107,base.state_id_ss
kecamatan_id_1142,KANDIS,kabupaten_id_107,base.state_id_ss
kecamatan_id_1359,LUBUK KELIAT,kabupaten_id_107,base.state_id_ss
kecamatan_id_1360,RAMBANG KUANG,kabupaten_id_107,base.state_id_ss
kecamatan_id_1361,BANYUASIN III,kabupaten_id_110,base.state_id_ss
kecamatan_id_1362,SEMBAWA,kabupaten_id_110,base.state_id_ss
kecamatan_id_1363,SUAK TAPEH,kabupaten_id_110,base.state_id_ss
kecamatan_id_1364,BETUNG,kabupaten_id_110,base.state_id_ss
kecamatan_id_1365,PULAU RIMAU,kabupaten_id_110,base.state_id_ss
kecamatan_id_1366,TUNGKAL ILIR,kabupaten_id_110,base.state_id_ss
kecamatan_id_1367,TALANG KELAPA,kabupaten_id_110,base.state_id_ss
kecamatan_id_1368,TANJUNG LAGO,kabupaten_id_110,base.state_id_ss
kecamatan_id_1369,AIR KUMBANG,kabupaten_id_110,base.state_id_ss
kecamatan_id_1370,BANYUASIN I,kabupaten_id_110,base.state_id_ss
kecamatan_id_228,RAMBUTAN,kabupaten_id_110,base.state_id_ss
kecamatan_id_1371,RANTAU BAYUR,kabupaten_id_110,base.state_id_ss
kecamatan_id_1372,BANYUASIN II,kabupaten_id_110,base.state_id_ss
kecamatan_id_1373,MAKARTI JAYA,kabupaten_id_110,base.state_id_ss
kecamatan_id_1374,AIR SALEK,kabupaten_id_110,base.state_id_ss
kecamatan_id_1375,SUMBER MARGA TELANG,kabupaten_id_110,base.state_id_ss
kecamatan_id_1376,MUARA TELANG,kabupaten_id_110,base.state_id_ss
kecamatan_id_1377,MUARA PADANG,kabupaten_id_110,base.state_id_ss
kecamatan_id_1378,MUARA SUGIHAN,kabupaten_id_110,base.state_id_ss
kecamatan_id_1379,PRABUMULIH TIMUR,kabupaten_id_111,base.state_id_ss
kecamatan_id_1380,PRABUMULIH SELATAN,kabupaten_id_111,base.state_id_ss
kecamatan_id_1381,PRABUMULIH UTARA,kabupaten_id_111,base.state_id_ss
kecamatan_id_1382,PRABUMULIH BARAT,kabupaten_id_111,base.state_id_ss
kecamatan_id_1383,RAMBANG KAPAK TENGAH,kabupaten_id_111,base.state_id_ss
kecamatan_id_1384,CAMBAI,kabupaten_id_111,base.state_id_ss
kecamatan_id_1385,LEMBAK,kabupaten_id_112,base.state_id_ss
kecamatan_id_1386,MUARA BELIDA,kabupaten_id_112,base.state_id_ss
kecamatan_id_1387,GELUMBANG,kabupaten_id_112,base.state_id_ss
kecamatan_id_1388,KELEKAR,kabupaten_id_112,base.state_id_ss
kecamatan_id_1389,RAMBANG DANGKU,kabupaten_id_112,base.state_id_ss
kecamatan_id_1390,RAMBANG,kabupaten_id_112,base.state_id_ss
kecamatan_id_1391,LUBAI,kabupaten_id_112,base.state_id_ss
kecamatan_id_1392,TALANG UBI,kabupaten_id_112,base.state_id_ss
kecamatan_id_1393,MUARA ENIM,kabupaten_id_112,base.state_id_ss
kecamatan_id_2,TANAH ABANG,kabupaten_id_112,base.state_id_ss
kecamatan_id_1394,PENUKAL (PENUKAL ABAB),kabupaten_id_112,base.state_id_ss
kecamatan_id_1395,ABAB,kabupaten_id_112,base.state_id_ss
kecamatan_id_1396,PENUKAL UTARA,kabupaten_id_112,base.state_id_ss
kecamatan_id_1397,UJAN MAS,kabupaten_id_112,base.state_id_ss
kecamatan_id_1398,GUNUNG MEGANG,kabupaten_id_112,base.state_id_ss
kecamatan_id_1399,SEMENDO DARAT ULU,kabupaten_id_112,base.state_id_ss
kecamatan_id_1400,TANJUNG AGUNG,kabupaten_id_112,base.state_id_ss
kecamatan_id_1401,PAJAR BULAN,kabupaten_id_113,base.state_id_ss
kecamatan_id_1402,SEMENDO DARAT LAUT,kabupaten_id_112,base.state_id_ss
kecamatan_id_1403,SEMENDO DARAT TENGAH,kabupaten_id_112,base.state_id_ss
kecamatan_id_1404,SUKAMERINDU,kabupaten_id_113,base.state_id_ss
kecamatan_id_1405,SUNGAI ROTAN,kabupaten_id_112,base.state_id_ss
kecamatan_id_1406,LAHAT,kabupaten_id_113,base.state_id_ss
kecamatan_id_1407,PSEKSU,kabupaten_id_113,base.state_id_ss
kecamatan_id_1408,GUMAY TALANG,kabupaten_id_113,base.state_id_ss
kecamatan_id_1409,KIKIM BARAT,kabupaten_id_113,base.state_id_ss
kecamatan_id_1410,KIKIM TIMUR,kabupaten_id_113,base.state_id_ss
kecamatan_id_1411,KIKIM SELATAN,kabupaten_id_113,base.state_id_ss
kecamatan_id_1412,KIKIM TENGAH,kabupaten_id_113,base.state_id_ss
kecamatan_id_1413,MULAK ULU,kabupaten_id_113,base.state_id_ss
kecamatan_id_275,TEBING TINGGI,kabupaten_id_114,base.state_id_ss
kecamatan_id_1414,SALING,kabupaten_id_114,base.state_id_ss
kecamatan_id_1415,TANJUNG TEBAT,kabupaten_id_113,base.state_id_ss
kecamatan_id_1416,PAGAR GUNUNG,kabupaten_id_113,base.state_id_ss
kecamatan_id_1417,PULAU PINANG,kabupaten_id_113,base.state_id_ss
kecamatan_id_1418,GUMAY ULU,kabupaten_id_113,base.state_id_ss
kecamatan_id_1419,KOTA AGUNG,kabupaten_id_113,base.state_id_ss
kecamatan_id_1420,MERAPI TIMUR,kabupaten_id_113,base.state_id_ss
kecamatan_id_1421,MERAPI SELATAN,kabupaten_id_113,base.state_id_ss
kecamatan_id_1422,MERAPI BARAT,kabupaten_id_113,base.state_id_ss
kecamatan_id_1423,PAGAR ALAM UTARA,kabupaten_id_115,base.state_id_ss
kecamatan_id_1424,DEMPO UTARA,kabupaten_id_115,base.state_id_ss
kecamatan_id_1425,DEMPO SELATAN,kabupaten_id_115,base.state_id_ss
kecamatan_id_1426,DEMPO TENGAH,kabupaten_id_115,base.state_id_ss
kecamatan_id_1427,PAGAR ALAM SELATAN,kabupaten_id_115,base.state_id_ss
kecamatan_id_1428,TANJUNG SAKTI PUMU,kabupaten_id_113,base.state_id_ss
kecamatan_id_1429,TANJUNG SAKTI PUMI,kabupaten_id_113,base.state_id_ss
kecamatan_id_1430,JARAI,kabupaten_id_113,base.state_id_ss
kecamatan_id_1431,MUARAPAYANG,kabupaten_id_113,base.state_id_ss
kecamatan_id_1432,MUARA PINANG,kabupaten_id_114,base.state_id_ss
kecamatan_id_1433,PENDOPO BARAT,kabupaten_id_114,base.state_id_ss
kecamatan_id_1434,LINTANG KANAN,kabupaten_id_114,base.state_id_ss
kecamatan_id_1435,PENDOPO,kabupaten_id_114,base.state_id_ss
kecamatan_id_1436,ULU MUSI,kabupaten_id_114,base.state_id_ss
kecamatan_id_1437,SIKAP DALAM,kabupaten_id_114,base.state_id_ss
kecamatan_id_1438,PASEMAH AIR KERUH,kabupaten_id_114,base.state_id_ss
kecamatan_id_1439,TALANG PADANG,kabupaten_id_114,base.state_id_ss
kecamatan_id_1440,LUBUK LINGGAU BARAT DUA (II),kabupaten_id_116,base.state_id_ss
kecamatan_id_1441,LUBUK LINGGAU BARAT SATU (I),kabupaten_id_116,base.state_id_ss
kecamatan_id_1442,LUBUK LINGGAU UTARA DUA (II),kabupaten_id_116,base.state_id_ss
kecamatan_id_1443,LUBUK LINGGAU UTARA SATU (I),kabupaten_id_116,base.state_id_ss
kecamatan_id_1444,LUBUK LINGGAU TIMUR DUA (II),kabupaten_id_116,base.state_id_ss
